<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.01	06:02:00	1.08122	1.08122	1.08117	1.08117	11	0	1
2024.02.01	06:03:00	1.08117	1.08117	1.08112	1.08116	11	0	0
2024.02.01	06:04:00	1.08115	1.08115	1.08111	1.08111	6	0	1
2024.02.01	06:05:00	1.08110	1.08114	1.08109	1.08113	16	0	0
2024.02.01	06:06:00	1.08112	1.08121	1.08112	1.08119	25	0	0
2024.02.01	06:07:00	1.08120	1.08120	1.08114	1.08118	15	0	0
2024.02.01	06:08:00	1.08117	1.08118	1.08111	1.08111	15	0	0
2024.02.01	06:09:00	1.08113	1.08117	1.08113	1.08116	12	0	0
2024.02.01	06:10:00	1.08117	1.08120	1.08114	1.08117	27	0	0
2024.02.01	06:11:00	1.08116	1.08118	1.08112	1.08113	24	0	0
2024.02.01	06:12:00	1.08114	1.08118	1.08108	1.08109	29	0	0
2024.02.01	06:13:00	1.08110	1.08116	1.08110	1.08111	12	0	0
2024.02.01	06:14:00	1.08113	1.08113	1.08109	1.08110	17	0	1
2024.02.01	06:15:00	1.08109	1.08113	1.08107	1.08107	39	0	0
2024.02.01	06:16:00	1.08106	1.08112	1.08100	1.08108	50	0	0
2024.02.01	06:17:00	1.08107	1.08136	1.08107	1.08131	35	0	0
2024.02.01	06:18:00	1.08132	1.08132	1.08122	1.08125	22	0	1
2024.02.01	06:19:00	1.08125	1.08134	1.08120	1.08132	43	0	0
2024.02.01	06:20:00	1.08132	1.08132	1.08121	1.08122	36	0	0
2024.02.01	06:21:00	1.08122	1.08122	1.08113	1.08115	20	0	0
2024.02.01	06:22:00	1.08115	1.08115	1.08110	1.08110	6	0	1
2024.02.01	06:23:00	1.08111	1.08111	1.08100	1.08100	15	0	1
2024.02.01	06:24:00	1.08101	1.08101	1.08099	1.08100	6	0	2
2024.02.01	06:25:00	1.08101	1.08105	1.08100	1.08100	16	0	0
2024.02.01	06:26:00	1.08101	1.08102	1.08098	1.08099	16	0	0
2024.02.01	06:27:00	1.08100	1.08104	1.08097	1.08097	23	0	0
2024.02.01	06:28:00	1.08096	1.08100	1.08096	1.08100	10	0	0
2024.02.01	06:29:00	1.08099	1.08102	1.08095	1.08097	19	0	0
2024.02.01	06:30:00	1.08096	1.08096	1.08082	1.08084	28	0	0
2024.02.01	06:31:00	1.08085	1.08094	1.08085	1.08089	24	0	0
2024.02.01	06:32:00	1.08088	1.08088	1.08075	1.08079	26	0	0
2024.02.01	06:33:00	1.08078	1.08079	1.08076	1.08076	21	0	0
2024.02.01	06:34:00	1.08076	1.08078	1.08076	1.08078	15	0	0
2024.02.01	06:35:00	1.08077	1.08081	1.08075	1.08076	16	0	0
2024.02.01	06:36:00	1.08075	1.08082	1.08074	1.08082	20	0	1
2024.02.01	06:37:00	1.08082	1.08083	1.08077	1.08081	19	0	0
2024.02.01	06:38:00	1.08080	1.08081	1.08076	1.08076	16	0	0
2024.02.01	06:39:00	1.08075	1.08083	1.08075	1.08080	31	0	0
2024.02.01	06:40:00	1.08080	1.08084	1.08079	1.08081	17	0	0
2024.02.01	06:41:00	1.08082	1.08082	1.08081	1.08081	2	0	0
2024.02.01	06:42:00	1.08081	1.08081	1.08081	1.08081	1	0	1
2024.02.01	06:43:00	1.08082	1.08082	1.08079	1.08081	6	0	0
2024.02.01	06:44:00	1.08080	1.08080	1.08075	1.08077	6	0	0
2024.02.01	06:45:00	1.08076	1.08080	1.08075	1.08075	20	0	0
2024.02.01	06:46:00	1.08076	1.08082	1.08076	1.08081	16	0	0
2024.02.01	06:47:00	1.08082	1.08091	1.08072	1.08072	19	0	0
2024.02.01	06:48:00	1.08071	1.08071	1.08069	1.08069	3	0	0
2024.02.01	06:49:00	1.08071	1.08071	1.08068	1.08069	25	0	0
2024.02.01	06:50:00	1.08069	1.08073	1.08068	1.08072	23	0	0
2024.02.01	06:51:00	1.08072	1.08075	1.08071	1.08071	17	0	0
2024.02.01	06:52:00	1.08070	1.08072	1.08053	1.08061	36	0	0
2024.02.01	06:53:00	1.08061	1.08065	1.08055	1.08056	32	0	0
2024.02.01	06:54:00	1.08057	1.08068	1.08057	1.08067	39	0	0
2024.02.01	06:55:00	1.08068	1.08075	1.08068	1.08072	13	0	0
2024.02.01	06:56:00	1.08072	1.08074	1.08068	1.08070	19	0	0
2024.02.01	06:57:00	1.08070	1.08076	1.08068	1.08075	17	0	0
2024.02.01	06:58:00	1.08074	1.08077	1.08073	1.08076	9	0	1
2024.02.01	06:59:00	1.08075	1.08078	1.08074	1.08077	21	0	0
2024.02.01	07:00:00	1.08076	1.08077	1.08069	1.08069	39	0	0
2024.02.01	07:01:00	1.08068	1.08073	1.08067	1.08067	23	0	0
2024.02.01	07:02:00	1.08066	1.08068	1.08055	1.08060	31	0	0
2024.02.01	07:03:00	1.08059	1.08063	1.08056	1.08059	37	0	0
2024.02.01	07:04:00	1.08059	1.08059	1.08055	1.08056	18	0	0
2024.02.01	07:05:00	1.08056	1.08056	1.08052	1.08054	20	0	0
2024.02.01	07:06:00	1.08053	1.08053	1.08043	1.08047	23	0	0
2024.02.01	07:07:00	1.08048	1.08048	1.08037	1.08040	17	0	0
2024.02.01	07:08:00	1.08039	1.08042	1.08038	1.08040	18	0	0
2024.02.01	07:09:00	1.08041	1.08042	1.08040	1.08041	6	0	0
2024.02.01	07:10:00	1.08041	1.08047	1.08041	1.08046	18	0	0
2024.02.01	07:11:00	1.08047	1.08048	1.08038	1.08044	26	0	0
2024.02.01	07:12:00	1.08045	1.08057	1.08045	1.08054	25	0	0
2024.02.01	07:13:00	1.08055	1.08056	1.08052	1.08056	17	0	0
2024.02.01	07:14:00	1.08057	1.08058	1.08054	1.08057	17	0	0
2024.02.01	07:15:00	1.08057	1.08058	1.08055	1.08056	8	0	1
2024.02.01	07:16:00	1.08057	1.08057	1.08053	1.08053	12	0	0
2024.02.01	07:17:00	1.08052	1.08064	1.08051	1.08064	14	0	1
2024.02.01	07:18:00	1.08064	1.08066	1.08061	1.08066	10	0	0
2024.02.01	07:19:00	1.08067	1.08067	1.08064	1.08065	24	0	0
2024.02.01	07:20:00	1.08064	1.08069	1.08061	1.08066	26	0	0
2024.02.01	07:21:00	1.08066	1.08067	1.08054	1.08056	27	0	0
2024.02.01	07:22:00	1.08055	1.08067	1.08054	1.08065	49	0	0
2024.02.01	07:23:00	1.08064	1.08066	1.08062	1.08066	32	0	0
2024.02.01	07:24:00	1.08065	1.08065	1.08062	1.08063	12	0	0
2024.02.01	07:25:00	1.08062	1.08063	1.08056	1.08063	28	0	0
2024.02.01	07:26:00	1.08062	1.08063	1.08058	1.08059	14	0	0
2024.02.01	07:27:00	1.08060	1.08060	1.08053	1.08055	21	0	0
2024.02.01	07:28:00	1.08053	1.08053	1.08043	1.08048	31	0	0
2024.02.01	07:29:00	1.08049	1.08054	1.08048	1.08050	35	0	0
2024.02.01	07:30:00	1.08051	1.08053	1.08044	1.08047	33	0	0
2024.02.01	07:31:00	1.08046	1.08058	1.08046	1.08057	25	0	0
2024.02.01	07:32:00	1.08056	1.08057	1.08053	1.08055	16	0	0
2024.02.01	07:33:00	1.08054	1.08056	1.08050	1.08050	29	0	0
2024.02.01	07:34:00	1.08050	1.08051	1.08045	1.08045	30	0	0
2024.02.01	07:35:00	1.08045	1.08046	1.08041	1.08046	19	0	0
2024.02.01	07:36:00	1.08045	1.08045	1.08035	1.08035	24	0	0
2024.02.01	07:37:00	1.08034	1.08034	1.08027	1.08031	39	0	0
2024.02.01	07:38:00	1.08032	1.08039	1.08028	1.08039	32	0	0
2024.02.01	07:39:00	1.08039	1.08041	1.08030	1.08031	45	0	0
2024.02.01	07:40:00	1.08032	1.08038	1.08031	1.08033	51	0	0
2024.02.01	07:41:00	1.08034	1.08042	1.08031	1.08042	35	0	0
2024.02.01	07:42:00	1.08041	1.08043	1.08039	1.08039	17	0	0
2024.02.01	07:43:00	1.08040	1.08045	1.08040	1.08044	13	0	0
2024.02.01	07:44:00	1.08045	1.08045	1.08041	1.08044	14	0	0
2024.02.01	07:45:00	1.08046	1.08046	1.08038	1.08040	29	0	0
2024.02.01	07:46:00	1.08040	1.08046	1.08039	1.08044	37	0	0
2024.02.01	07:47:00	1.08045	1.08049	1.08042	1.08049	35	0	0
2024.02.01	07:48:00	1.08048	1.08052	1.08046	1.08052	12	0	0
2024.02.01	07:49:00	1.08051	1.08052	1.08046	1.08049	18	0	0
2024.02.01	07:50:00	1.08049	1.08057	1.08047	1.08057	23	0	0
2024.02.01	07:51:00	1.08054	1.08054	1.08045	1.08045	31	0	0
2024.02.01	07:52:00	1.08046	1.08050	1.08040	1.08041	18	0	1
2024.02.01	07:53:00	1.08041	1.08042	1.08040	1.08042	8	0	1
2024.02.01	07:54:00	1.08041	1.08045	1.08040	1.08041	34	0	0
2024.02.01	07:55:00	1.08040	1.08041	1.08038	1.08039	12	0	1
2024.02.01	07:56:00	1.08040	1.08042	1.08039	1.08041	42	0	0
2024.02.01	07:57:00	1.08041	1.08042	1.08039	1.08042	25	0	0
2024.02.01	07:58:00	1.08041	1.08043	1.08036	1.08037	48	0	0
2024.02.01	07:59:00	1.08037	1.08038	1.08027	1.08028	28	0	0
2024.02.01	08:00:00	1.08027	1.08031	1.08026	1.08027	37	0	0
2024.02.01	08:01:00	1.08028	1.08032	1.08023	1.08025	40	0	0
2024.02.01	08:02:00	1.08026	1.08031	1.08025	1.08029	65	0	0
2024.02.01	08:03:00	1.08028	1.08030	1.08024	1.08024	42	0	0
2024.02.01	08:04:00	1.08026	1.08030	1.08025	1.08030	23	0	0
2024.02.01	08:05:00	1.08031	1.08033	1.08028	1.08031	47	0	0
2024.02.01	08:06:00	1.08030	1.08035	1.08030	1.08031	63	0	0
2024.02.01	08:07:00	1.08032	1.08032	1.08025	1.08027	56	0	0
2024.02.01	08:08:00	1.08028	1.08031	1.08026	1.08030	49	0	0
2024.02.01	08:09:00	1.08031	1.08038	1.08030	1.08037	21	0	0
2024.02.01	08:10:00	1.08038	1.08046	1.08037	1.08037	38	0	0
2024.02.01	08:11:00	1.08037	1.08049	1.08037	1.08045	30	0	1
2024.02.01	08:12:00	1.08043	1.08043	1.08031	1.08034	13	0	0
2024.02.01	08:13:00	1.08033	1.08038	1.08033	1.08036	11	0	0
2024.02.01	08:14:00	1.08036	1.08040	1.08030	1.08035	32	0	0
2024.02.01	08:15:00	1.08034	1.08040	1.08029	1.08029	34	0	0
2024.02.01	08:16:00	1.08028	1.08030	1.08012	1.08012	27	0	0
2024.02.01	08:17:00	1.08013	1.08017	1.08012	1.08016	20	0	0
2024.02.01	08:18:00	1.08016	1.08017	1.08012	1.08016	17	0	0
2024.02.01	08:19:00	1.08017	1.08017	1.08000	1.08002	31	0	0
2024.02.01	08:20:00	1.08001	1.08005	1.07998	1.08002	43	0	0
2024.02.01	08:21:00	1.08003	1.08006	1.08003	1.08004	19	0	0
2024.02.01	08:22:00	1.08004	1.08006	1.08003	1.08004	11	0	0
2024.02.01	08:23:00	1.08004	1.08005	1.08001	1.08002	17	0	0
2024.02.01	08:24:00	1.08004	1.08016	1.08003	1.08015	17	0	0
2024.02.01	08:25:00	1.08014	1.08023	1.08013	1.08020	30	0	0
2024.02.01	08:26:00	1.08019	1.08025	1.08014	1.08017	36	0	0
2024.02.01	08:27:00	1.08017	1.08017	1.08003	1.08003	23	0	0
2024.02.01	08:28:00	1.08002	1.08005	1.07998	1.08004	16	0	1
2024.02.01	08:29:00	1.08004	1.08007	1.08003	1.08004	13	0	1
2024.02.01	08:30:00	1.08003	1.08004	1.08001	1.08003	17	0	0
2024.02.01	08:31:00	1.08004	1.08006	1.07997	1.08006	18	0	0
2024.02.01	08:32:00	1.08006	1.08007	1.08002	1.08006	29	0	0
2024.02.01	08:33:00	1.08007	1.08013	1.07997	1.07998	26	0	0
2024.02.01	08:34:00	1.07998	1.08002	1.07996	1.08001	43	0	0
2024.02.01	08:35:00	1.08002	1.08009	1.08001	1.08009	17	0	0
2024.02.01	08:36:00	1.08008	1.08016	1.08008	1.08014	20	0	0
2024.02.01	08:37:00	1.08014	1.08014	1.08002	1.08003	19	0	0
2024.02.01	08:38:00	1.08004	1.08007	1.07999	1.08006	31	0	0
2024.02.01	08:39:00	1.08007	1.08007	1.08002	1.08006	23	0	0
2024.02.01	08:40:00	1.08006	1.08027	1.08005	1.08027	37	0	0
2024.02.01	08:41:00	1.08028	1.08042	1.08026	1.08042	27	0	0
2024.02.01	08:42:00	1.08043	1.08043	1.08032	1.08032	12	0	0
2024.02.01	08:43:00	1.08033	1.08035	1.08027	1.08030	34	0	0
2024.02.01	08:44:00	1.08029	1.08030	1.08016	1.08016	22	0	0
2024.02.01	08:45:00	1.08015	1.08019	1.08013	1.08018	12	0	1
2024.02.01	08:46:00	1.08019	1.08020	1.08016	1.08018	14	0	0
2024.02.01	08:47:00	1.08019	1.08019	1.08013	1.08013	25	0	0
2024.02.01	08:48:00	1.08014	1.08016	1.08005	1.08006	20	0	1
2024.02.01	08:49:00	1.08006	1.08010	1.08004	1.08010	10	0	0
2024.02.01	08:50:00	1.08009	1.08013	1.08008	1.08013	25	0	0
2024.02.01	08:51:00	1.08012	1.08013	1.08007	1.08007	39	0	0
2024.02.01	08:52:00	1.08006	1.08012	1.08002	1.08008	40	0	0
2024.02.01	08:53:00	1.08009	1.08012	1.08004	1.08011	21	0	0
2024.02.01	08:54:00	1.08012	1.08012	1.08005	1.08008	18	0	0
2024.02.01	08:55:00	1.08009	1.08013	1.08008	1.08012	13	0	0
2024.02.01	08:56:00	1.08012	1.08013	1.07985	1.07985	57	0	0
2024.02.01	08:57:00	1.07985	1.07987	1.07962	1.07962	64	0	0
2024.02.01	08:58:00	1.07962	1.07963	1.07937	1.07947	73	0	0
2024.02.01	08:59:00	1.07948	1.07963	1.07948	1.07961	40	0	0
2024.02.01	09:00:00	1.07958	1.07958	1.07931	1.07945	86	0	0
2024.02.01	09:01:00	1.07946	1.07951	1.07938	1.07939	81	0	0
2024.02.01	09:02:00	1.07939	1.07963	1.07935	1.07961	70	0	0
2024.02.01	09:03:00	1.07962	1.07968	1.07958	1.07961	76	0	0
2024.02.01	09:04:00	1.07961	1.07972	1.07949	1.07954	69	0	0
2024.02.01	09:05:00	1.07954	1.07955	1.07940	1.07946	62	0	0
2024.02.01	09:06:00	1.07945	1.07951	1.07941	1.07943	49	0	0
2024.02.01	09:07:00	1.07942	1.07949	1.07936	1.07940	35	0	1
2024.02.01	09:08:00	1.07945	1.07945	1.07939	1.07939	41	0	0
2024.02.01	09:09:00	1.07940	1.07940	1.07931	1.07933	36	0	0
2024.02.01	09:10:00	1.07932	1.07932	1.07918	1.07924	51	0	0
2024.02.01	09:11:00	1.07923	1.07933	1.07917	1.07919	86	0	0
2024.02.01	09:12:00	1.07918	1.07918	1.07909	1.07914	61	0	0
2024.02.01	09:13:00	1.07915	1.07918	1.07913	1.07915	27	0	0
2024.02.01	09:14:00	1.07915	1.07921	1.07913	1.07916	42	0	0
2024.02.01	09:15:00	1.07915	1.07920	1.07907	1.07912	70	0	0
2024.02.01	09:16:00	1.07911	1.07912	1.07907	1.07911	27	0	0
2024.02.01	09:17:00	1.07911	1.07911	1.07885	1.07892	73	0	0
2024.02.01	09:18:00	1.07891	1.07891	1.07862	1.07866	90	0	0
2024.02.01	09:19:00	1.07867	1.07879	1.07859	1.07868	117	0	0
2024.02.01	09:20:00	1.07867	1.07872	1.07854	1.07862	55	0	0
2024.02.01	09:21:00	1.07862	1.07863	1.07848	1.07856	68	0	0
2024.02.01	09:22:00	1.07857	1.07867	1.07854	1.07865	78	0	0
2024.02.01	09:23:00	1.07865	1.07867	1.07845	1.07848	51	0	0
2024.02.01	09:24:00	1.07848	1.07849	1.07842	1.07845	74	0	0
2024.02.01	09:25:00	1.07844	1.07855	1.07844	1.07853	63	0	0
2024.02.01	09:26:00	1.07853	1.07865	1.07852	1.07862	53	0	0
2024.02.01	09:27:00	1.07864	1.07868	1.07860	1.07866	79	0	0
2024.02.01	09:28:00	1.07865	1.07868	1.07851	1.07851	93	0	0
2024.02.01	09:29:00	1.07851	1.07857	1.07840	1.07841	66	0	0
2024.02.01	09:30:00	1.07841	1.07860	1.07839	1.07857	46	0	1
2024.02.01	09:31:00	1.07856	1.07868	1.07851	1.07868	72	0	0
2024.02.01	09:32:00	1.07868	1.07879	1.07868	1.07868	69	0	0
2024.02.01	09:33:00	1.07866	1.07877	1.07858	1.07875	87	0	0
2024.02.01	09:34:00	1.07875	1.07885	1.07869	1.07885	95	0	0
2024.02.01	09:35:00	1.07884	1.07885	1.07875	1.07875	58	0	0
2024.02.01	09:36:00	1.07875	1.07879	1.07863	1.07872	77	0	0
2024.02.01	09:37:00	1.07871	1.07872	1.07862	1.07866	45	0	0
2024.02.01	09:38:00	1.07865	1.07873	1.07854	1.07873	59	0	0
2024.02.01	09:39:00	1.07874	1.07876	1.07866	1.07867	56	0	0
2024.02.01	09:40:00	1.07869	1.07875	1.07864	1.07872	41	0	0
2024.02.01	09:41:00	1.07873	1.07889	1.07870	1.07889	89	0	0
2024.02.01	09:42:00	1.07890	1.07893	1.07871	1.07872	73	0	0
2024.02.01	09:43:00	1.07871	1.07875	1.07856	1.07857	45	0	0
2024.02.01	09:44:00	1.07857	1.07858	1.07845	1.07850	76	0	0
2024.02.01	09:45:00	1.07851	1.07856	1.07841	1.07841	38	0	0
2024.02.01	09:46:00	1.07841	1.07852	1.07838	1.07849	80	0	0
2024.02.01	09:47:00	1.07850	1.07862	1.07843	1.07843	114	0	0
2024.02.01	09:48:00	1.07844	1.07848	1.07838	1.07841	57	0	0
2024.02.01	09:49:00	1.07842	1.07881	1.07841	1.07874	94	0	0
2024.02.01	09:50:00	1.07874	1.07875	1.07864	1.07874	64	0	0
2024.02.01	09:51:00	1.07873	1.07887	1.07870	1.07880	73	0	0
2024.02.01	09:52:00	1.07881	1.07900	1.07879	1.07900	95	0	0
2024.02.01	09:53:00	1.07900	1.07912	1.07898	1.07902	53	0	0
2024.02.01	09:54:00	1.07903	1.07910	1.07901	1.07908	32	0	0
2024.02.01	09:55:00	1.07907	1.07935	1.07903	1.07934	141	0	0
2024.02.01	09:56:00	1.07933	1.07934	1.07915	1.07921	85	0	0
2024.02.01	09:57:00	1.07922	1.07933	1.07921	1.07924	75	0	0
2024.02.01	09:58:00	1.07925	1.07942	1.07924	1.07934	69	0	0
2024.02.01	09:59:00	1.07935	1.07938	1.07921	1.07933	111	0	0
2024.02.01	10:00:00	1.07931	1.07938	1.07922	1.07933	123	0	0
2024.02.01	10:01:00	1.07931	1.07940	1.07923	1.07933	103	0	0
2024.02.01	10:02:00	1.07934	1.07934	1.07899	1.07905	100	0	0
2024.02.01	10:03:00	1.07905	1.07907	1.07880	1.07887	101	0	0
2024.02.01	10:04:00	1.07886	1.07891	1.07862	1.07862	112	0	0
2024.02.01	10:05:00	1.07863	1.07864	1.07842	1.07863	155	0	0
2024.02.01	10:06:00	1.07862	1.07867	1.07831	1.07843	89	0	0
2024.02.01	10:07:00	1.07844	1.07845	1.07829	1.07841	99	0	0
2024.02.01	10:08:00	1.07842	1.07842	1.07815	1.07832	86	0	0
2024.02.01	10:09:00	1.07833	1.07845	1.07829	1.07832	96	0	0
2024.02.01	10:10:00	1.07832	1.07833	1.07816	1.07818	62	0	0
2024.02.01	10:11:00	1.07818	1.07822	1.07810	1.07816	73	0	0
2024.02.01	10:12:00	1.07817	1.07838	1.07817	1.07838	99	0	0
2024.02.01	10:13:00	1.07838	1.07859	1.07835	1.07858	93	0	0
2024.02.01	10:14:00	1.07857	1.07866	1.07852	1.07858	76	0	0
2024.02.01	10:15:00	1.07859	1.07870	1.07847	1.07869	107	0	0
2024.02.01	10:16:00	1.07868	1.07873	1.07858	1.07868	108	0	0
2024.02.01	10:17:00	1.07869	1.07879	1.07866	1.07878	122	0	0
2024.02.01	10:18:00	1.07877	1.07878	1.07836	1.07839	91	0	0
2024.02.01	10:19:00	1.07839	1.07851	1.07837	1.07848	93	0	0
2024.02.01	10:20:00	1.07847	1.07853	1.07842	1.07848	53	0	0
2024.02.01	10:21:00	1.07848	1.07890	1.07843	1.07889	116	0	0
2024.02.01	10:22:00	1.07891	1.07895	1.07875	1.07879	87	0	0
2024.02.01	10:23:00	1.07879	1.07880	1.07838	1.07842	71	0	0
2024.02.01	10:24:00	1.07841	1.07856	1.07831	1.07856	69	0	0
2024.02.01	10:25:00	1.07858	1.07872	1.07856	1.07868	68	0	0
2024.02.01	10:26:00	1.07869	1.07887	1.07869	1.07877	78	0	0
2024.02.01	10:27:00	1.07875	1.07875	1.07860	1.07860	50	0	0
2024.02.01	10:28:00	1.07859	1.07859	1.07838	1.07840	56	0	0
2024.02.01	10:29:00	1.07841	1.07841	1.07828	1.07828	58	0	0
2024.02.01	10:30:00	1.07828	1.07828	1.07804	1.07809	38	0	0
2024.02.01	10:31:00	1.07808	1.07820	1.07799	1.07820	75	0	0
2024.02.01	10:32:00	1.07821	1.07830	1.07807	1.07809	96	0	0
2024.02.01	10:33:00	1.07810	1.07829	1.07810	1.07822	102	0	0
2024.02.01	10:34:00	1.07823	1.07828	1.07803	1.07805	130	0	0
2024.02.01	10:35:00	1.07805	1.07820	1.07803	1.07814	138	0	0
2024.02.01	10:36:00	1.07815	1.07816	1.07802	1.07805	92	0	0
2024.02.01	10:37:00	1.07805	1.07811	1.07799	1.07800	101	0	0
2024.02.01	10:38:00	1.07799	1.07830	1.07798	1.07830	74	0	0
2024.02.01	10:39:00	1.07832	1.07852	1.07832	1.07849	106	0	0
2024.02.01	10:40:00	1.07848	1.07859	1.07840	1.07840	81	0	0
2024.02.01	10:41:00	1.07842	1.07864	1.07833	1.07858	70	0	0
2024.02.01	10:42:00	1.07858	1.07860	1.07849	1.07852	66	0	0
2024.02.01	10:43:00	1.07854	1.07866	1.07851	1.07855	65	0	0
2024.02.01	10:44:00	1.07856	1.07869	1.07852	1.07862	116	0	0
2024.02.01	10:45:00	1.07862	1.07889	1.07858	1.07889	125	0	0
2024.02.01	10:46:00	1.07888	1.07915	1.07886	1.07908	137	0	0
2024.02.01	10:47:00	1.07909	1.07913	1.07889	1.07894	72	0	0
2024.02.01	10:48:00	1.07893	1.07900	1.07883	1.07887	61	0	0
2024.02.01	10:49:00	1.07886	1.07903	1.07874	1.07890	102	0	0
2024.02.01	10:50:00	1.07889	1.07905	1.07869	1.07898	147	0	0
2024.02.01	10:51:00	1.07899	1.07905	1.07888	1.07892	81	0	0
2024.02.01	10:52:00	1.07891	1.07892	1.07872	1.07883	59	0	0
2024.02.01	10:53:00	1.07884	1.07886	1.07870	1.07871	44	0	0
2024.02.01	10:54:00	1.07871	1.07874	1.07851	1.07867	85	0	0
2024.02.01	10:55:00	1.07867	1.07894	1.07860	1.07893	112	0	0
2024.02.01	10:56:00	1.07894	1.07902	1.07888	1.07889	61	0	0
2024.02.01	10:57:00	1.07888	1.07894	1.07888	1.07893	40	0	0
2024.02.01	10:58:00	1.07893	1.07909	1.07893	1.07908	79	0	0
2024.02.01	10:59:00	1.07908	1.07919	1.07906	1.07917	111	0	0
2024.02.01	11:00:00	1.07917	1.07920	1.07900	1.07902	118	0	0
2024.02.01	11:01:00	1.07901	1.07914	1.07898	1.07908	95	0	0
2024.02.01	11:02:00	1.07909	1.07919	1.07892	1.07917	74	0	0
2024.02.01	11:03:00	1.07915	1.07916	1.07891	1.07895	90	0	0
2024.02.01	11:04:00	1.07894	1.07901	1.07871	1.07871	106	0	0
2024.02.01	11:05:00	1.07872	1.07879	1.07866	1.07874	119	0	0
2024.02.01	11:06:00	1.07877	1.07908	1.07875	1.07908	96	0	0
2024.02.01	11:07:00	1.07909	1.07913	1.07901	1.07908	58	0	0
2024.02.01	11:08:00	1.07910	1.07913	1.07899	1.07903	76	0	0
2024.02.01	11:09:00	1.07904	1.07924	1.07904	1.07924	68	0	0
2024.02.01	11:10:00	1.07925	1.07933	1.07922	1.07925	68	0	0
2024.02.01	11:11:00	1.07925	1.07931	1.07920	1.07925	76	0	0
2024.02.01	11:12:00	1.07925	1.07927	1.07915	1.07915	70	0	0
2024.02.01	11:13:00	1.07915	1.07918	1.07909	1.07918	56	0	0
2024.02.01	11:14:00	1.07916	1.07927	1.07912	1.07926	76	0	0
2024.02.01	11:15:00	1.07924	1.07927	1.07917	1.07925	78	0	0
2024.02.01	11:16:00	1.07925	1.07931	1.07917	1.07927	82	0	0
2024.02.01	11:17:00	1.07927	1.07944	1.07927	1.07944	60	0	0
2024.02.01	11:18:00	1.07946	1.07947	1.07923	1.07930	56	0	0
2024.02.01	11:19:00	1.07930	1.07933	1.07915	1.07915	65	0	0
2024.02.01	11:20:00	1.07914	1.07934	1.07911	1.07934	44	0	0
2024.02.01	11:21:00	1.07933	1.07934	1.07918	1.07921	73	0	0
2024.02.01	11:22:00	1.07921	1.07923	1.07913	1.07913	63	0	0
2024.02.01	11:23:00	1.07914	1.07918	1.07905	1.07917	100	0	0
2024.02.01	11:24:00	1.07918	1.07947	1.07917	1.07943	88	0	0
2024.02.01	11:25:00	1.07942	1.07968	1.07942	1.07963	90	0	0
2024.02.01	11:26:00	1.07963	1.07972	1.07963	1.07972	80	0	0
2024.02.01	11:27:00	1.07973	1.07978	1.07972	1.07973	30	0	0
2024.02.01	11:28:00	1.07973	1.07987	1.07973	1.07983	45	0	0
2024.02.01	11:29:00	1.07984	1.07993	1.07983	1.07984	48	0	0
2024.02.01	11:30:00	1.07983	1.07994	1.07978	1.07993	73	0	0
2024.02.01	11:31:00	1.07994	1.08000	1.07983	1.07984	78	0	0
2024.02.01	11:32:00	1.07983	1.07984	1.07966	1.07981	113	0	0
2024.02.01	11:33:00	1.07981	1.07984	1.07969	1.07984	93	0	0
2024.02.01	11:34:00	1.07983	1.07984	1.07964	1.07973	97	0	0
2024.02.01	11:35:00	1.07974	1.07980	1.07968	1.07975	100	0	0
2024.02.01	11:36:00	1.07974	1.07983	1.07973	1.07981	59	0	0
2024.02.01	11:37:00	1.07982	1.07982	1.07966	1.07967	82	0	0
2024.02.01	11:38:00	1.07967	1.07984	1.07964	1.07970	78	0	0
2024.02.01	11:39:00	1.07970	1.07982	1.07970	1.07977	74	0	0
2024.02.01	11:40:00	1.07976	1.07982	1.07970	1.07972	61	0	0
2024.02.01	11:41:00	1.07973	1.07981	1.07968	1.07971	74	0	0
2024.02.01	11:42:00	1.07972	1.07979	1.07965	1.07967	72	0	0
2024.02.01	11:43:00	1.07964	1.07964	1.07946	1.07947	81	0	0
2024.02.01	11:44:00	1.07951	1.07952	1.07939	1.07943	93	0	0
2024.02.01	11:45:00	1.07944	1.07954	1.07944	1.07949	45	0	0
2024.02.01	11:46:00	1.07948	1.07956	1.07946	1.07954	27	0	0
2024.02.01	11:47:00	1.07953	1.07972	1.07953	1.07965	64	0	0
2024.02.01	11:48:00	1.07966	1.07974	1.07961	1.07974	62	0	0
2024.02.01	11:49:00	1.07973	1.07973	1.07966	1.07967	48	0	0
2024.02.01	11:50:00	1.07967	1.07979	1.07966	1.07970	88	0	0
2024.02.01	11:51:00	1.07969	1.07993	1.07968	1.07993	52	0	0
2024.02.01	11:52:00	1.07995	1.08015	1.07990	1.07992	43	0	0
2024.02.01	11:53:00	1.07992	1.07997	1.07981	1.07989	57	0	0
2024.02.01	11:54:00	1.07988	1.07989	1.07980	1.07981	23	0	0
2024.02.01	11:55:00	1.07981	1.07981	1.07958	1.07960	46	0	0
2024.02.01	11:56:00	1.07961	1.07978	1.07960	1.07977	41	0	0
2024.02.01	11:57:00	1.07976	1.07982	1.07971	1.07980	46	0	0
2024.02.01	11:58:00	1.07982	1.07992	1.07977	1.07992	51	0	0
